goodreads_book_id,tag_name,tag_length
39799,"mystery, crime, fiction, thriller, mystery, sweden, scandinavian, henning_mankell, detective, crime_fiction, wallander, scandinavia, series, swedish, scandinavian_crime, crime_mystery, mystery_thriller, mankell, krimi, audio, nordic_noir, nordic, mankell_henning, suspense, crime_thriller, novel, scandinavian_mystery, mystery_crime, kurt_wallander, mystery_suspense",366
39801,"mystery, crime, fiction, thriller, mystery, sweden, scandinavian, henning_mankell, crime_fiction, scandinavia, swedish, detective, series, wallander, audio, mystery_thriller, krimi, scandinavian_crime, nordic_noir, nordic, mankell, africa, south_africa, kurt_wallander, suspense, crime_mystery, mystery_crime, novel, africa, crime_thriller",339
39916,"graphic_novel, comic, graphic_novel, memoir, non_fiction, graphic, nonfiction, comic_graphic_novel, biography, comix, comic, graphic_novel_comic, autobiography, graphicnovels, fiction, french, france, comic_and_graphic_novel, memoir, graphic_novel_and_comic, epilepsy, abandoned, family, disability, other, art, biography_memoir, novel, buy, novel",347
39926,"nonfiction, feminist, sociology, gender, our_shared, psychology, woman, gender_study, politics, woman_study, philosophy, buy, womens_study, body_image, non_fiction, social_science, feminism, sexuality, feminist_theory, female_author, social_justice, beauty, fem, unfinished, social_issue, non_fic, cultural_study, feminist_lit, feminist_literature, feminismo",358
39933,"writing, reference, literature, nonfiction, lit, non_fiction, high_school, adult, grade, self_help, how, english, abandoned, educational, lit_crit, personal, writing, language, senior_year, classic, literary, wish_list, academic, fiction, hold, century, essay, professional_development, professional, school_assigned",316
39963,"historical_fiction, young_adult, fiction, childrens, humor, child, middle_grade, newbery, historical, kid, newbery_honor, juvenile, realistic_fiction, juvenile_fiction, series, school, family, childhood, audio, middle_school, child_lit, adventure, child_literature, classic, childhood, funny, great_depression, youth, chicago, fiction",334
39980,"historical_fiction, young_adult, newbery, fiction, childrens, child, humor, child, newbery_medal, historical, middle_grade, newbery_winner, newberry, kid, juvenile, realistic_fiction, juvenile_fiction, newbery_award, family, middle_school, series, school, great_depression, child_lit, newbery_medal_winner, audio, child_literature, childhood, newbery_winner, newberry_winner",374
39988,"young_adult, childhood, humor, child_lit, magic, juvenile, childhood, school, childrens_lit, youth, british, juvenile_fiction, buy, childrens_literature, classic, all_time, humour, english, novel, childrens, fiction, funny, kid_lit, matilda, child_fiction, childhood_memory, childhood, star, fantasy, nostalgia",310
39999,"historical_fiction, young_adult, fiction, historical, holocaust, war, classic, history, wwii, world_war, school, buy, childrens, child, world_war, friendship, drama, teen, novel, wish_list, middle_grade, made_cry, contemporary, realistic_fiction, child, germany, english, childhood, novel, literature",300
40024,"mystery, historical_fiction, fiction, thriller, historical, crime, mystery_thriller, mystery, series, historical_mystery, suspense, new_york, history, horror, novel, mystery_suspense, psychology, century, mystery_crime, buy, thriller, adult, caleb_carr, abandoned, detective, adult_fiction, american, all_time, crime_mystery, new_york_city",339
40067,"history, non_fiction, nonfiction, true_crime, crime, science, mystery, historical_fiction, historical, biography, audio, erik_larson, fiction, abandoned, buy, historical_non_fiction, england, murder, adult, marconi, century, non_fiction_history, century, american_history, borrowed, did_not_finish, historical_nonfiction, thriller, nook, gave",342
40102,"non_fiction, psychology, nonfiction, business, science, self_help, sociology, marketing, philosophy, self_improvement, economics, audio, buy, social_science, decision_making, personal_development, leadership, malcolm_gladwell, adult, psych, thinking, education, management, intuition, audible, abandoned, non_fic, popular_science, educational, social",350
40136,"food, non_fiction, nonfiction, cooking, memoir, travel, biography, essay, food_writing, foodie, memoir, humor, culinary, food_and_drink, anthony_bourdain, biography_memoir, autobiography, biography, food_related, food_cooking, fiction, buy, bio, collection, food_and_cooking, short_story, funny, food_drink, food_memoir, food_lit",329
40158,"fantasy, young_adult, fiction, series, adventure, romance, historical_fiction, fantasy, high_fantasy, mythology, teen, historical, fantasy_sci, all_time, fiction, thief, sci_fantasy, buy, young_adult_fiction, war, audio, childrens, royalty, young_adult_fantasy, female_author, middle_grade, historical_fantasy, lit, epic_fantasy, wish_list",339
40159,"fantasy, young_adult, fiction, series, adventure, romance, fantasy, high_fantasy, historical_fiction, teen, mythology, all_time, buy, historical, fantasy_sci, sci_fantasy, fiction, thief, young_adult_fiction, royalty, childrens, mystery, star, historical_fantasy, political_intrigue, female_author, young_adult_fantasy, audio, sff, fantasy_scifi",345
40168,"art, non_fiction, creativity, nonfiction, drawing, writing, design, creative, self_help, wish_list, how, inspiration, reference, craft, art_creativity, art_design, craft, art_and_creativity, journaling, sketching, buy, self_improvement, art_related, art_drawing, all_time, maybe, biography, diy, art_and_design, art_instruction",327
40173,"humor, non_fiction, memoir, comedy, nonfiction, memoir, biography, funny, chick_lit, autobiography, audio, biography_memoir, humour, biography, adult, essay, memoir_biography, hilarious, fiction, chelsea_handler, humorous, abandoned, short_story, celebrity, contemporary, borrowed, buy, biography_memoir, did_not_finish, bio",324
40189,"travel, non_fiction, memoir, france, nonfiction, food, biography, fiction, memoir, humor, french, biography_memoir, autobiography, europe, travel_writing, humour, contemporary, adult, biography, foodie, travel_adventure, provence, british, travelogue, funny, abandoned, memoir_biography, culture, buy, novel",307
40200,"historical_fiction, fiction, historical, victorian, romance, rory_gilmore_challenge, england, rory_gilmore, adult, buy, literary_fiction, century, gilmore_girl, history, london, novel, adult_fiction, abandoned, literature, did_not_finish, british, contemporary, wish_list, novel, contemporary_fiction, prostitution, general_fiction, victoriana, historicalfiction, gilmore",371
40217,"fantasy, romance, fiction, epic_fantasy, sci_fantasy, jacqueline_carey, series, erotica, high_fantasy, fantasy_sci, alternate_history, epic, scifi_fantasy, adult, historical, adventure, fantasy_romance, kushiel, dark_fantasy, historical_fantasy, buy, sff, kushiel_legacy, bdsm, science_fiction_fantasy, historical_fiction, sci, erotic, magic, sci_and_fantasy",358
40223,"fantasy, romance, fiction, epic_fantasy, series, sci_fantasy, erotica, high_fantasy, jacqueline_carey, fantasy_sci, alternate_history, scifi_fantasy, adult, bdsm, epic, historical, dark_fantasy, fantasy_romance, adventure, historical_fiction, science_fiction_fantasy, kushiel, historical_fantasy, erotic, sff, lgbt, buy, vaginal_fantasy, sci, lgbtq",348
40271,"fantasy, fiction, alternate_history, orson_scott_card, sci_fantasy, series, sci, historical_fiction, scifi_fantasy, science_fiction, historical, science_fiction_fantasy, adventure, magic, alternative_history, alvin_maker, young_adult, fantasy_sci, adult, card, history, scifi, science, fantasy, alvin, speculative_fiction, fantastic, alt_history, tale_alvin_maker, general",372
40289,"science_fiction, sci, fiction, scifi, thriller, sci_fantasy, orson_scott_card, horror, fantasy, science_fiction_fantasy, buy, adventure, novel, suspense, science, thriller, speculative_fiction, movie, mystery, wish_list, paperback, alien, medium_tie, novelization, card, all_time, scifi_fantasy, action_adventure, adult, adult_fiction",334
40290,"fantasy, fiction, alternate_history, sci_fantasy, sci, historical_fiction, series, orson_scott_card, historical, young_adult, magic, scifi_fantasy, science_fiction_fantasy, fantasy_sci, audio, speculative_fiction, scifi, fantasy, adult, alternative_history, adventure, novel, historical_fantasy, audible, alvin_maker, history, adult_fiction, science, sff, alt_history",367
40293,"science_fiction, sci, fiction, time_travel, historical_fiction, fantasy, scifi, alternate_history, sci_fantasy, orson_scott_card, historical, scifi_fantasy, history, speculative_fiction, science_fiction_fantasy, science, alternative_history, novel, adult, sciencefiction, card, alt_history, audio, audible, adult_fiction, sff, young_adult, fantasy_sci, fantasy, sci_and_fantasy",377
40313,"janet_evanovich, romance, mystery, fiction, chick_lit, evanovich, series, humor, contemporary_romance, contemporary, audio, evanovich_janet, comedy, funny, adult, humour, full_series, crime, chic_lit, adult_fiction, humorous, suspense, mystery_suspense, fluff, have, paperback, evanovich_janet, full, janet, mystery",315
40317,"mystery, janet_evanovich, fiction, humor, series, stephanie_plum, chick_lit, romance, mystery, evanovich, crime, stephanie_plum_series, funny, comedy, contemporary, mystery_thriller, evanovich_janet, adult, audio, humour, adult_fiction, plum, mystery_suspense, cozy_mystery, detective, suspense, humorous, chicklit, fun, bounty_hunter",334
40320,"romance, janet_evanovich, mystery, chick_lit, fiction, evanovich, series, humor, contemporary, contemporary_romance, audio, comedy, evanovich_janet, funny, humour, adult, full_series, suspense, humorous, adult_fiction, crime, paperback, chic_lit, fluff, romantic_suspense, have, first_series, janet, mystery_suspense, mystery",325
40329,"mystery, janet_evanovich, romance, fiction, chick_lit, humor, series, evanovich, contemporary, evanovich_janet, mystery, comedy, crime, funny, audio, mystery_thriller, adult, mystery_suspense, humour, humorous, suspense, adult_fiction, contemporary_romance, chicklit, chic_lit, florida, thriller, adventure, alex_barnaby, fun",325
40331,"mystery, fiction, humor, chick_lit, romance, stephanie_plum, janet_evanovich, crime, evanovich, mystery, funny, stephanie_plum_series, comedy, mystery_thriller, stphanie_plum, contemporary, adult, evanovich_janet, series, humour, mystery_suspense, adult_fiction, audio, plum, suspense, detective, humorous, chicklit, cozy_mystery, thriller",339
